时间,31.2电压Va,31.2电压V1,31.2电压V2,31.2亮温1,31.2亮温2,31.2亮温3,23.8电压Va,23.8电压V1,23.8电压V2,23.8亮温1,23.8亮温2,23.8亮温3,31.65pt100电压,23.8pt100电压,31.2pt100温度,23.8pt100温度,31.2模块温度,23.8模块温度,降雨,机箱温度,水汽,水汽(湿迟延),液水,温度,湿度,压强,黑体温度,红外,红外处温度,方位,俯仰 
2018-11-03 00:07:14.000,13867,22159,25331,36.4399,36.3619,36.3619,13623,19101,21991,45.7977,46.1950,46.1950,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,17.000000,25.800000,27.717826,25.755116,0.361217,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:14.500,13867,22159,25331,36.4399,36.3619,36.3619,13623,19101,21991,45.7977,46.1950,46.1950,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,17.000000,25.800000,27.717826,25.755116,0.361217,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:15.000,13870,22168,25336,36.5593,36.4811,36.4811,13626,19112,21996,45.9129,46.3113,46.3113,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,25.800000,27.770295,25.813001,0.363321,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:15.500,13870,22168,25336,36.5593,36.4811,36.4811,13626,19112,21996,45.9129,46.3113,46.3113,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,25.800000,27.770295,25.813001,0.363321,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:17.000,13870,22168,25336,36.5593,36.4811,36.4811,13626,19112,21996,45.9129,46.3113,46.3113,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,25.800000,27.770295,25.813001,0.363321,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:17.500,13870,22168,25336,36.5593,36.4811,36.4811,13626,19112,21996,45.9129,46.3113,46.3113,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,25.800000,27.770295,25.813001,0.363321,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:17.000,13870,22168,25336,36.5593,36.4811,36.4811,13626,19112,21996,45.9129,46.3113,46.3113,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,18.000000,1211.800000,27.770295,25.813001,0.363321,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:17.500,13870,22168,25336,36.5593,36.4811,36.4811,13626,19112,21996,45.9129,46.3113,46.3113,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,18.000000,1211.800000,27.770295,25.813001,0.363321,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:18.000,13867,22170,25333,36.4066,36.3288,36.3288,13622,19100,21997,45.7495,46.1465,46.1465,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,16.000000,1211.800000,27.684735,25.719845,0.360729,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:18.500,13867,22170,25333,36.4066,36.3288,36.3288,13622,19100,21997,45.7495,46.1465,46.1465,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,16.000000,1211.800000,27.684735,25.719845,0.360729,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:19.000,13868,22165,25334,36.4235,36.3455,36.3455,13620,19101,21996,45.6987,46.0952,46.0952,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,16.000000,1211.800000,27.614917,25.647955,0.361433,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:19.500,13868,22165,25334,36.4235,36.3455,36.3455,13620,19101,21996,45.6987,46.0952,46.0952,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,16.000000,1211.800000,27.614917,25.647955,0.361433,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:20.000,13870,22167,25332,36.4761,36.3981,36.3981,13620,19110,21993,45.6574,46.0535,46.0535,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,16.000000,1211.800000,27.532053,25.563592,0.362918,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:20.500,13870,22167,25332,36.4761,36.3981,36.3981,13620,19110,21993,45.6574,46.0535,46.0535,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,16.000000,1211.800000,27.532053,25.563592,0.362918,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:21.000,13877,22162,25338,36.7715,36.6928,36.6928,13629,19109,22003,46.0673,46.4670,46.4670,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,17.000000,1211.800000,27.805531,25.855779,0.367370,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:21.500,13877,22162,25338,36.7715,36.6928,36.6928,13629,19109,22003,46.0673,46.4670,46.4670,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,17.000000,1211.800000,27.805531,25.855779,0.367370,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:23.000,13877,22162,25338,36.7715,36.6928,36.6928,13629,19109,22003,46.0673,46.4670,46.4670,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,17.000000,1211.800000,27.805531,25.855779,0.367370,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:23.500,13877,22162,25338,36.7715,36.6928,36.6928,13629,19109,22003,46.0673,46.4670,46.4670,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,17.000000,1211.800000,27.805531,25.855779,0.367370,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:23.000,13877,22162,25338,36.7715,36.6928,36.6928,13629,19109,22003,46.0673,46.4670,46.4670,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,17.000000,1211.800000,27.805531,25.855779,0.367370,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:23.500,13877,22162,25338,36.7715,36.6928,36.6928,13629,19109,22003,46.0673,46.4670,46.4670,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,17.000000,1211.800000,27.805531,25.855779,0.367370,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:24.000,13885,22175,25332,37.0374,36.9582,36.9582,13629,19112,21995,46.0406,46.4400,46.4400,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,21.000000,1211.800000,27.595701,25.645968,0.373779,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:24.500,13885,22175,25332,37.0374,36.9582,36.9582,13629,19112,21995,46.0406,46.4400,46.4400,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,21.000000,1211.800000,27.595701,25.645968,0.373779,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:25.000,13886,22156,25333,37.1071,37.0277,37.0277,13632,19109,21993,46.1672,46.5678,46.5678,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,20.000000,1211.800000,27.694742,25.750774,0.374653,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:25.500,13886,22156,25333,37.1071,37.0277,37.0277,13632,19109,21993,46.1672,46.5678,46.5678,0.0000,0.0000,-288.8889,-288.8889,-2982.5000,-2386.2000,20.000000,1211.800000,27.694742,25.750774,0.374653,19.987788,45.649581,1023.500000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:26.000,13886,22156,25333,37.1071,37.0277,37.0277,13632,19109,21993,46.1672,46.5678,46.5678,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,20.000000,-2386.200000,27.694742,25.750774,0.374653,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:26.500,13886,22156,25333,37.1071,37.0277,37.0277,13632,19109,21993,46.1672,46.5678,46.5678,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,20.000000,-2386.200000,27.694742,25.750774,0.374653,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:27.000,13890,22170,25336,37.2431,37.1634,37.1634,13633,19105,21996,46.1869,46.5877,46.5877,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.625806,25.683312,0.377730,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:27.500,13890,22170,25336,37.2431,37.1634,37.1634,13633,19105,21996,46.1869,46.5877,46.5877,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.625806,25.683312,0.377730,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:29.000,13890,22170,25336,37.2431,37.1634,37.1634,13633,19105,21996,46.1869,46.5877,46.5877,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.625806,25.683312,0.377730,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:29.500,13890,22170,25336,37.2431,37.1634,37.1634,13633,19105,21996,46.1869,46.5877,46.5877,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.625806,25.683312,0.377730,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:29.000,13890,22170,25336,37.2431,37.1634,37.1634,13633,19105,21996,46.1869,46.5877,46.5877,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.625806,25.683312,0.377730,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:29.500,13890,22170,25336,37.2431,37.1634,37.1634,13633,19105,21996,46.1869,46.5877,46.5877,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.625806,25.683312,0.377730,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:30.000,13887,22169,25339,37.1110,37.0316,37.0316,13633,19103,21999,46.2102,46.6111,46.6111,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,22.000000,-2386.200000,27.741580,25.799495,0.374487,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:30.500,13887,22169,25339,37.1110,37.0316,37.0316,13633,19103,21999,46.2102,46.6111,46.6111,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,22.000000,-2386.200000,27.741580,25.799495,0.374487,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:31.000,13890,22161,25339,37.2811,37.2014,37.2014,13635,19107,21995,46.3066,46.7084,46.7084,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,19.000000,-2386.200000,27.738035,25.800913,0.377907,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:31.500,13890,22161,25339,37.2811,37.2014,37.2014,13635,19107,21995,46.3066,46.7084,46.7084,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,19.000000,-2386.200000,27.738035,25.800913,0.377907,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:32.000,13893,22158,25333,37.4061,37.3260,37.3260,13634,19102,21992,46.2675,46.6690,46.6690,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.608764,25.670520,0.381078,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:32.500,13893,22158,25333,37.4061,37.3260,37.3260,13634,19102,21992,46.2675,46.6690,46.6690,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.608764,25.670520,0.381078,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:34.000,13893,22158,25333,37.4061,37.3260,37.3260,13634,19102,21992,46.2675,46.6690,46.6690,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.608764,25.670520,0.381078,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:34.500,13893,22158,25333,37.4061,37.3260,37.3260,13634,19102,21992,46.2675,46.6690,46.6690,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.608764,25.670520,0.381078,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:35.000,13893,22158,25333,37.4061,37.3260,37.3260,13634,19102,21992,46.2675,46.6690,46.6690,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.608764,25.670520,0.381078,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:35.500,13893,22158,25333,37.4061,37.3260,37.3260,13634,19102,21992,46.2675,46.6690,46.6690,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.608764,25.670520,0.381078,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:35.000,13893,22158,25333,37.4061,37.3260,37.3260,13634,19102,21992,46.2675,46.6690,46.6690,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.608764,25.670520,0.381078,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:35.500,13893,22158,25333,37.4061,37.3260,37.3260,13634,19102,21992,46.2675,46.6690,46.6690,0.0000,0.0000,-288.8889,-288.8889,-445.0000,-2872.5000,21.000000,-2386.200000,27.608764,25.670520,0.381078,19.987788,45.649581,1023.500000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:07:36.000,13893,22165,25334,37.3763,37.2964,37.2964,13633,19110,21987,46.2044,46.6053,46.6053,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,19.000000,26.000000,27.556038,25.614925,0.380758,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:36.500,13893,22165,25334,37.3763,37.2964,37.2964,13633,19110,21987,46.2044,46.6053,46.6053,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,19.000000,26.000000,27.556038,25.614925,0.380758,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:37.000,13897,22160,25334,37.5491,37.4688,37.4688,13637,19104,21995,46.3971,46.7996,46.7996,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.661569,25.729638,0.383667,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:37.500,13897,22160,25334,37.5491,37.4688,37.4688,13637,19104,21995,46.3971,46.7996,46.7996,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.661569,25.729638,0.383667,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:38.000,13893,22160,25339,37.4183,37.3383,37.3383,13632,19104,21994,46.1705,46.5711,46.5711,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,17.000000,26.000000,27.488619,25.546256,0.381948,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:38.500,13893,22160,25339,37.4183,37.3383,37.3383,13632,19104,21994,46.1705,46.5711,46.5711,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,17.000000,26.000000,27.488619,25.546256,0.381948,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:39.000,13896,22167,25341,37.5186,37.4383,37.4383,13635,19109,22005,46.3264,46.7284,46.7284,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.600739,25.665583,0.383371,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:39.500,13896,22167,25341,37.5186,37.4383,37.4383,13635,19109,22005,46.3264,46.7284,46.7284,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.600739,25.665583,0.383371,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:40.000,13896,22167,25341,37.5186,37.4383,37.4383,13635,19109,22005,46.3264,46.7284,46.7284,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.600739,25.665583,0.383371,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:40.500,13896,22167,25341,37.5186,37.4383,37.4383,13635,19109,22005,46.3264,46.7284,46.7284,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.600739,25.665583,0.383371,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:41.000,13896,22167,25341,37.5186,37.4383,37.4383,13635,19109,22005,46.3264,46.7284,46.7284,-477.0000,13892.0000,-296.8003,-58.4800,45.0000,45.0000,17.000000,26.000000,27.600739,25.665583,0.383371,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:41.500,13896,22167,25341,37.5186,37.4383,37.4383,13635,19109,22005,46.3264,46.7284,46.7284,-477.0000,13892.0000,-296.8003,-58.4800,45.0000,45.0000,17.000000,26.000000,27.600739,25.665583,0.383371,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:42.000,13894,22174,25333,37.4000,37.3200,37.3200,13636,19106,21996,46.3632,46.7655,46.7655,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,26.000000,27.723135,25.789030,0.380363,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:42.500,13894,22174,25333,37.4000,37.3200,37.3200,13636,19106,21996,46.3632,46.7655,46.7655,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,26.000000,27.723135,25.789030,0.380363,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:43.000,13900,22156,25335,37.6623,37.5817,37.5817,13635,19108,21991,46.3096,46.7114,46.7114,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,17.000000,26.000000,27.484251,25.549067,0.386851,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:43.500,13900,22156,25335,37.6623,37.5817,37.5817,13635,19108,21991,46.3096,46.7114,46.7114,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,17.000000,26.000000,27.484251,25.549067,0.386851,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:44.000,13898,22160,25341,37.5781,37.4978,37.4978,13636,19107,22003,46.3727,46.7751,46.7751,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.613877,25.681019,0.384496,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:44.500,13898,22160,25341,37.5781,37.4978,37.4978,13636,19107,22003,46.3727,46.7751,46.7751,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.613877,25.681019,0.384496,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:45.000,13900,22164,25331,37.6193,37.5389,37.5389,13637,19106,21999,46.4351,46.8380,46.8380,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.658018,25.728083,0.385092,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:45.500,13900,22164,25331,37.6193,37.5389,37.5389,13637,19106,21999,46.4351,46.8380,46.8380,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.658018,25.728083,0.385092,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:47.000,13900,22164,25331,37.6193,37.5389,37.5389,13637,19106,21999,46.4351,46.8380,46.8380,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.658018,25.728083,0.385092,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:47.500,13900,22164,25331,37.6193,37.5389,37.5389,13637,19106,21999,46.4351,46.8380,46.8380,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.658018,25.728083,0.385092,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:48.000,13900,22164,25331,37.6193,37.5389,37.5389,13637,19106,21999,46.4351,46.8380,46.8380,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.658018,25.728083,0.385092,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:48.500,13900,22164,25331,37.6193,37.5389,37.5389,13637,19106,21999,46.4351,46.8380,46.8380,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.658018,25.728083,0.385092,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:48.000,13893,22164,25331,37.6193,37.5389,37.5389,-477,19106,21999,46.4351,46.8380,46.8380,-6498.0000,-29493.0000,-396.6630,-778.0518,45.0000,45.0000,-23862.000000,26.000000,27.658018,25.728083,0.385092,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:48.500,13893,22164,25331,37.6193,37.5389,37.5389,-477,19106,21999,46.4351,46.8380,46.8380,-6498.0000,-29493.0000,-396.6630,-778.0518,45.0000,45.0000,-23862.000000,26.000000,27.658018,25.728083,0.385092,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:49.000,13895,22155,25339,37.4438,37.3637,37.3637,13635,19103,22002,46.3565,46.7587,46.7587,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,22.000000,26.000000,27.685882,25.751685,0.381433,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:49.500,13895,22155,25339,37.4438,37.3637,37.3637,13635,19103,22002,46.3565,46.7587,46.7587,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,22.000000,26.000000,27.685882,25.751685,0.381433,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:50.000,13891,22167,25333,37.2792,37.1994,37.1994,13639,19108,21996,46.5348,46.9386,46.9386,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,28.002415,26.075399,0.376491,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:50.500,13891,22167,25333,37.2792,37.1994,37.1994,13639,19108,21996,46.5348,46.9386,46.9386,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,28.002415,26.075399,0.376491,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:52.000,13891,22167,25333,37.2792,37.1994,37.1994,13639,19108,21996,46.5348,46.9386,46.9386,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,28.002415,26.075399,0.376491,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:52.500,13891,22167,25333,37.2792,37.1994,37.1994,13639,19108,21996,46.5348,46.9386,46.9386,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,28.002415,26.075399,0.376491,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:53.000,13891,22167,25333,37.2792,37.1994,37.1994,13639,19108,21996,46.5348,46.9386,46.9386,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,28.002415,26.075399,0.376491,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:53.500,13891,22167,25333,37.2792,37.1994,37.1994,13639,19108,21996,46.5348,46.9386,46.9386,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,28.002415,26.075399,0.376491,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:54.000,13891,22167,25333,37.2792,37.1994,37.1994,13639,19108,21996,46.5348,46.9386,46.9386,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,28.002415,26.075399,0.376491,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:54.500,13891,22167,25333,37.2792,37.1994,37.1994,13639,19108,21996,46.5348,46.9386,46.9386,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,28.002415,26.075399,0.376491,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:54.000,13888,22167,25333,37.2792,37.1994,37.1994,13697,19108,21996,46.5348,46.9386,46.9386,-23862.0000,14934.0000,-684.6575,-41.1976,45.0000,45.0000,-6498.000000,26.000000,28.002415,26.075399,0.376491,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:54.500,13888,22167,25333,37.2792,37.1994,37.1994,13697,19108,21996,46.5348,46.9386,46.9386,-23862.0000,14934.0000,-684.6575,-41.1976,45.0000,45.0000,-6498.000000,26.000000,28.002415,26.075399,0.376491,19.987788,45.649581,1023.500000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:55.000,13879,22174,25334,36.7636,36.6850,36.6850,13630,19111,22003,46.1217,46.5219,46.5219,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.873419,25.925998,0.366857,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:55.500,13879,22174,25334,36.7636,36.6850,36.6850,13630,19111,22003,46.1217,46.5219,46.5219,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.873419,25.925998,0.366857,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:07:56.000,13881,22159,25341,36.8843,36.8054,36.8054,13630,19113,21997,46.1279,46.5281,46.5281,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,21.000000,26.000000,27.799400,25.851004,0.369655,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
